feature,best_lag_steps,best_lag_label,pearson,abs_pearson,spearman,abs_spearman,samples
despropanizadora_y_despojo | FIC-2380,63,315min (5.25h),0.32570046475095144,0.32570046475095144,0.22010370463609694,0.22010370463609694,119178
isostripper | PI-1092A,120,600min (10.00h),-0.3255643319617954,0.3255643319617954,0.21369620876257625,0.21369620876257625,118749
lab_isobutano_reciclo | IC-4 DE RECICLO IC-4 Isobutano Reciclo %,312,1560min (26.00h),-0.31898365539019025,0.31898365539019025,-0.3084408656985371,0.3084408656985371,55681
isostripper | TIC-1091,33,165min (2.75h),-0.3186619947064424,0.3186619947064424,-0.13528055760640278,0.13528055760640278,110747
tratadores_e_intercambiadores_de_butano | LIC-2482,69,345min (5.75h),-0.31663315135677994,0.31663315135677994,-0.06399234347022736,0.06399234347022736,107600
regenerador_de_acido | TIC-1168,120,600min (10.00h),-0.3152632960079648,0.3152632960079648,-0.09946937107895029,0.09946937107895029,118927
tratamiento_de_efluentes | LI-1202,576,2880min (48.00h),0.3150591327430106,0.3150591327430106,0.48296860678907666,0.48296860678907666,40686
horno | FIC-1501A,108,540min (9.00h),-0.31169780952803944,0.31169780952803944,-0.13045614489488366,0.13045614489488366,117743
reactor_de_alquilacion | FI-2513,84,420min (7.00h),-0.30673285301188263,0.30673285301188263,-0.010213969239567253,0.010213969239567253,118861
horno | PDI-1663,576,2880min (48.00h),-0.3050607641673477,0.3050607641673477,-0.2818600860743954,0.2818600860743954,95667
tratadores_e_intercambiadores_de_butano | PI-1219,96,480min (8.00h),-0.30496266299561725,0.30496266299561725,-0.13957703843253305,0.13957703843253305,119160
isostripper | LI-2314,120,600min (10.00h),-0.3017425605208395,0.3017425605208395,-0.08134179554237037,0.08134179554237037,117777
despropanizadora_y_despojo | FI-1485,456,2280min (38.00h),-0.29889205561345217,0.29889205561345217,-0.21918299133327174,0.21918299133327174,113285
isostripper | LI-1120,48,240min (4.00h),-0.2970756501304462,0.2970756501304462,-0.013265700613748191,0.013265700613748191,102427
isostripper | TI-1097,120,600min (10.00h),-0.29442370821186487,0.29442370821186487,0.1912628836581399,0.1912628836581399,119063
lab_carga_a_P201 | CARGA DE P-201 A/B C-3=,120,600min (10.00h),-0.2901840703867845,0.2901840703867845,-0.39400936464034986,0.39400936464034986,56818
regenerador_de_acido | FIC-1180,108,540min (9.00h),-0.28799872698817786,0.28799872698817786,-0.09772242373832123,0.09772242373832123,119061
despropanizadora_y_despojo | FI-1148,276,1380min (23.00h),-0.2856048104465409,0.2856048104465409,-0.13862779702065348,0.13862779702065348,57502
debutanizadora_y_tratamiento_de_alquilato | PI-2545,72,360min (6.00h),-0.2840822694065628,0.2840822694065628,-0.0364453512774984,0.0364453512774984,112076
debutanizadora_y_tratamiento_de_alquilato | FI-2623,108,540min (9.00h),-0.28050013256288303,0.28050013256288303,-0.08763531686841691,0.08763531686841691,109020
lab_carga_D03_a_E28 | FI-1057_ACIDO_1,84,420min (7.00h),-0.2765363914108163,0.2765363914108163,-0.20237252646788348,0.20237252646788348,55104
regenerador_de_acido | TI-1176,228,1140min (19.00h),-0.27552825223927496,0.27552825223927496,-0.11140217280303527,0.11140217280303527,117808
despropanizadora_y_despojo | TI-2333,360,1800min (30.00h),-0.2739876878026878,0.2739876878026878,-0.12264951733705516,0.12264951733705516,118680
reactor_de_alquilacion | FIC-1933,108,540min (9.00h),-0.27352392554102595,0.27352392554102595,-0.08929062030696942,0.08929062030696942,116431
debutanizadora_y_tratamiento_de_alquilato | TI-2125,84,420min (7.00h),-0.2732620242031417,0.2732620242031417,-0.07346341605664881,0.07346341605664881,116165
debutanizadora_y_tratamiento_de_alquilato | TI-2125.1,84,420min (7.00h),-0.2732620242031417,0.2732620242031417,-0.07346341605664881,0.07346341605664881,116165
tratadores_e_intercambiadores_de_propano | FIC-2424,504,2520min (42.00h),0.2728146538658407,0.2728146538658407,0.0334463039331688,0.0334463039331688,118287
lab_carga_a_P201 | CARGA DE P-201 A/B AZUFRE TOTAL,336,1680min (28.00h),0.26913327766317513,0.26913327766317513,0.3168506535554126,0.3168506535554126,56000
lab_R-201 | CARGA DE P-201 A/B AZUFRE TOTAL,336,1680min (28.00h),0.26913327766317513,0.26913327766317513,0.3168506535554126,0.3168506535554126,56000
tratamiento_de_efluentes | FI-1288,384,1920min (32.00h),-0.2682156974542289,0.2682156974542289,0.046689807226022347,0.046689807226022347,118348
psh | TI-4158,45,225min (3.75h),-0.2677631812023659,0.2677631812023659,-0.14894988700665002,0.14894988700665002,116241
isostripper | FIC-2319,96,480min (8.00h),-0.26743583881744726,0.26743583881744726,0.09382525515062848,0.09382525515062848,106003
despropanizadora_y_despojo | FI-1484,84,420min (7.00h),-0.2666132908633078,0.2666132908633078,-0.11350278815247014,0.11350278815247014,58751
psh | LI-4078,504,2520min (42.00h),0.26636351890865845,0.26636351890865845,0.08718798690130518,0.08718798690130518,56345
isostripper | FI-1450,576,2880min (48.00h),-0.2633600179570818,0.2633600179570818,-0.18448753037544965,0.18448753037544965,115012
psh | TI-4065,576,2880min (48.00h),-0.2615422366238771,0.2615422366238771,-0.09977888046131823,0.09977888046131823,115565
horno | FI-1737,288,1440min (24.00h),-0.26143751983857344,0.26143751983857344,-0.14445143282411244,0.14445143282411244,95634
reactor_de_alquilacion | TI-1907,45,225min (3.75h),-0.2512247909371669,0.2512247909371669,-0.16033080686063086,0.16033080686063086,117454
despropanizadora_y_despojo | PDI-2322,48,240min (4.00h),0.2501999207319914,0.2501999207319914,0.18299354442052237,0.18299354442052237,89212
reactor_de_alquilacion | LIC-1924,21,105min (1.75h),-0.24901055843618033,0.24901055843618033,-0.07652057713582003,0.07652057713582003,118171
tratadores_e_intercambiadores_de_butano | LIC-2478,84,420min (7.00h),-0.24491906833357954,0.24491906833357954,-0.055159669616638,0.055159669616638,110661
lab_isobutano_reciclo | IC-4 DE RECICLO NC-4 N- butano ,432,2160min (36.00h),0.24486697375231037,0.24486697375231037,0.24056634679135927,0.24056634679135927,55681
debutanizadora_y_tratamiento_de_alquilato | LIC-2130,192,960min (16.00h),-0.24230063290939774,0.24230063290939774,-0.12019377932418052,0.12019377932418052,110741
despropanizadora_y_despojo | TI-1582,264,1320min (22.00h),-0.24161649251424264,0.24161649251424264,0.010900449629191037,0.010900449629191037,117711
despropanizadora_y_despojo | F-12387,12,60min (1.00h),0.2384165956711505,0.2384165956711505,-0.06418556541178531,0.06418556541178531,116661
isostripper | FI-1457,96,480min (8.00h),-0.23813223637841072,0.23813223637841072,-0.07863375507438752,0.07863375507438752,105207
reactor_de_alquilacion | TI-1055,45,225min (3.75h),-0.23746090020864122,0.23746090020864122,-0.13137625337993078,0.13137625337993078,118237
despropanizadora_y_despojo | TI-1149,132,660min (11.00h),-0.23431833429410756,0.23431833429410756,0.02049064231184808,0.02049064231184808,118028
isostripper | FI-1449,576,2880min (48.00h),-0.23283166280647424,0.23283166280647424,-0.14357206719465715,0.14357206719465715,108190
psh | PDI-4041,57,285min (4.75h),-0.2322685294596028,0.2322685294596028,-0.0027707447530993545,0.0027707447530993545,115497
tratamiento_de_efluentes | TI-1287,552,2760min (46.00h),-0.22947748234559717,0.22947748234559717,-0.02201145481424319,0.02201145481424319,118700
tratadores_e_intercambiadores_de_butano | TI-2142,66,330min (5.50h),-0.22665688211537435,0.22665688211537435,-0.06618629266884596,0.06618629266884596,113729
debutanizadora_y_tratamiento_de_alquilato | TI-1085,60,300min (5.00h),-0.22626732269958572,0.22626732269958572,0.06882799702137114,0.06882799702137114,117145
tratadores_e_intercambiadores_de_butano | TI-2143,63,315min (5.25h),-0.22442417667397455,0.22442417667397455,-0.09326964803040286,0.09326964803040286,110926
lab_isobutano_reciclo | FIC-1047_Isobutano 1,96,480min (8.00h),-0.22330222045525056,0.22330222045525056,-0.09340988062932179,0.09340988062932179,55606
regenerador_de_acido | TI-1072,216,1080min (18.00h),-0.22017551579100686,0.22017551579100686,-0.07366415641372785,0.07366415641372785,118886
tratadores_e_intercambiadores_de_butano | TI-1943,84,420min (7.00h),-0.2196670290128554,0.2196670290128554,-0.14632310452896358,0.14632310452896358,117847
regenerador_de_acido | LIC-2470,228,1140min (19.00h),-0.21949056440765466,0.21949056440765466,-0.0016636387102340962,0.0016636387102340962,98587
isostripper | TI-1085,84,420min (7.00h),-0.2191278544876655,0.2191278544876655,0.08258920928143984,0.08258920928143984,118899
tratadores_e_intercambiadores_de_butano | TI-1306,48,240min (4.00h),-0.21668033686160407,0.21668033686160407,-0.10263576166792109,0.10263576166792109,117075
lab_carga_D03_a_E28 | FIC-1047_ISOBUTANO_1,96,480min (8.00h),-0.21583805857446717,0.21583805857446717,-0.08899562235117708,0.08899562235117708,55087
despropanizadora_y_despojo | FI-1148BPD,1,5min (0.08h),-0.21462742072867677,0.21462742072867677,0.02589961079144317,0.02589961079144317,83197
lab_isobutano_reciclo | FIC-1900_Isobutano 2,108,540min (9.00h),-0.2144092954718777,0.2144092954718777,-0.08628047049848134,0.08628047049848134,55582
reactor_de_alquilacion | TI-1051,45,225min (3.75h),-0.21064578612457704,0.21064578612457704,-0.1247251385804388,0.1247251385804388,118268
despropanizadora_y_despojo | FIC-2318,204,1020min (17.00h),-0.2101817454823658,0.2101817454823658,-0.2403765645407595,0.2403765645407595,106111
isostripper | FIC-2318,204,1020min (17.00h),-0.21016928265466392,0.21016928265466392,-0.24041546241736805,0.24041546241736805,106112
lab_carga_D03_a_E28 | FIC-1900_ISOBUTANO_2,108,540min (9.00h),-0.20672575004899305,0.20672575004899305,-0.08197728540306726,0.08197728540306726,55063
regenerador_de_acido | TI-1073,312,1560min (26.00h),-0.19618393558077504,0.19618393558077504,-0.049475966912404586,0.049475966912404586,95852
tratadores_e_intercambiadores_de_butano | TI-1736,27,135min (2.25h),-0.19556212870019962,0.19556212870019962,-0.2848314049304669,0.2848314049304669,117997
lab_carga_a_P201 | CARGA DE P-201 A/B IC-4,1,5min (0.08h),0.19500075446006984,0.19500075446006984,0.3703241038333763,0.3703241038333763,56818
isostripper | FI-1456,96,480min (8.00h),-0.19135233687312908,0.19135233687312908,-0.05251004392673727,0.05251004392673727,118509
despropanizadora_y_despojo | PDI-2345,576,2880min (48.00h),0.19109123991572705,0.19109123991572705,0.22890658134839317,0.22890658134839317,80728
tratadores_e_intercambiadores_de_butano | TI-1648,51,255min (4.25h),-0.1905118882131575,0.1905118882131575,-0.10511798726128462,0.10511798726128462,117891
psh | TI-4085,84,420min (7.00h),-0.19026346750776682,0.19026346750776682,0.04405182188024613,0.04405182188024613,115618
horno | PIC-1507A,33,165min (2.75h),-0.18913180887531186,0.18913180887531186,-0.027513928824568445,0.027513928824568445,118091
horno | PIC-1507B,33,165min (2.75h),-0.18908993374390645,0.18908993374390645,-0.027430776336604765,0.027430776336604765,118124
tratadores_e_intercambiadores_de_butano | TI-1305,33,165min (2.75h),-0.18506709027230794,0.18506709027230794,-0.11351284204901783,0.11351284204901783,118149
isostripper | TI-1096,120,600min (10.00h),-0.18429486250312627,0.18429486250312627,0.24492857040214713,0.24492857040214713,118264
regenerador_de_acido | PI-2544,576,2880min (48.00h),-0.1821789120626522,0.1821789120626522,-0.32102912208859713,0.32102912208859713,106834
debutanizadora_y_tratamiento_de_alquilato | FIC-2120,48,240min (4.00h),-0.18149486224195077,0.18149486224195077,0.00409136600068577,0.00409136600068577,116674
psh | FIC-4059,168,840min (14.00h),-0.1788686363020646,0.1788686363020646,0.1344654128895743,0.1344654128895743,117351
tratadores_e_intercambiadores_de_propano | FI-2423B,108,540min (9.00h),-0.17852054404437334,0.17852054404437334,-0.0656375288871456,0.0656375288871456,118369
isostripper | TI-1116,7,35min (0.58h),-0.17814038375716612,0.17814038375716612,-0.046913605350290176,0.046913605350290176,119334
tratadores_e_intercambiadores_de_butano | FIC-2120,48,240min (4.00h),-0.17810077239775285,0.17810077239775285,0.011243665133637502,0.011243665133637502,118477
debutanizadora_y_tratamiento_de_alquilato | FIC-2112,96,480min (8.00h),-0.1779627511348332,0.1779627511348332,-0.015202574784397673,0.015202574784397673,117000
tratadores_e_intercambiadores_de_butano | TI-1217A,12,60min (1.00h),-0.16929649583147355,0.16929649583147355,-0.09379073143560711,0.09379073143560711,118061
lab_R-201 | EFLUENTE R-201 NC-4,180,900min (15.00h),0.168038636744918,0.168038636744918,0.08427355692167667,0.08427355692167667,56774
isostripper | PIC-1111,480,2400min (40.00h),0.16457869219685214,0.16457869219685214,0.4227847622544889,0.4227847622544889,78519
tratadores_e_intercambiadores_de_butano | TI-2141,42,210min (3.50h),-0.16392199115534442,0.16392199115534442,-0.11239262527469046,0.11239262527469046,118960
lab_carga_a_P201 | Olefinas total,528,2640min (44.00h),-0.16357439455817552,0.16357439455817552,-0.2063614931351025,0.2063614931351025,56809
despropanizadora_y_despojo | LIC-2358,312,1560min (26.00h),-0.1585341459489132,0.1585341459489132,-0.1917468135714463,0.1917468135714463,108977
lab_R-202 | EFLUENTE DE R-202 NC-4,276,1380min (23.00h),0.15706609126213222,0.15706609126213222,0.12018020686767217,0.12018020686767217,56774
regenerador_de_acido | TI-2540,576,2880min (48.00h),-0.15576423441540363,0.15576423441540363,-0.04999149760222338,0.04999149760222338,118673
tratamiento_de_efluentes | TI-2540,576,2880min (48.00h),-0.15569139709370897,0.15569139709370897,-0.04998536802141245,0.04998536802141245,118673
lab_carga_a_P201 | CARGA DE P-201 A/B C-4=,18,90min (1.50h),0.1546203423002314,0.1546203423002314,0.19336807845619125,0.19336807845619125,56818
tratamiento_de_efluentes | LI-1285,480,2400min (40.00h),-0.1544011987290593,0.1544011987290593,-0.19657899592249534,0.19657899592249534,118775
tratadores_e_intercambiadores_de_propano | TI-2410A,42,210min (3.50h),-0.15329137919217647,0.15329137919217647,-0.11761730449651255,0.11761730449651255,117158
tratamiento_de_efluentes | PI-1837,57,285min (4.75h),0.15047670064727697,0.15047670064727697,-0.005809311724365093,0.005809311724365093,99772
reactor_de_alquilacion | TI-1911,45,225min (3.75h),-0.15013523308536467,0.15013523308536467,-0.11341440439238105,0.11341440439238105,117217
despropanizadora_y_despojo | LIC-2355,408,2040min (34.00h),-0.14997972605225285,0.14997972605225285,-0.19005974865471068,0.19005974865471068,76051
tratadores_e_intercambiadores_de_butano | TI-1731,96,480min (8.00h),-0.14877382646276271,0.14877382646276271,0.030411600617032308,0.030411600617032308,117919
lab_carga_a_P201 | CARGA DE P-201 A/B C-3,0,0min (0.00h),-0.14875821921728025,0.14875821921728025,-0.3726826371282562,0.3726826371282562,56818
tratadores_e_intercambiadores_de_butano | FIC-1312,72,360min (6.00h),-0.14861398187531238,0.14861398187531238,0.12498067098500142,0.12498067098500142,119039
tratamiento_de_efluentes | PI-1846,21,105min (1.75h),0.1483328042701229,0.1483328042701229,0.09907581862423516,0.09907581862423516,108260
psh | TI-4062,45,225min (3.75h),-0.14801834834853542,0.14801834834853542,-0.09992358450680319,0.09992358450680319,111028
reactor_de_alquilacion | TI-1927,45,225min (3.75h),-0.14788333768886675,0.14788333768886675,-0.10473765407879411,0.10473765407879411,116021
regenerador_de_acido | FIC-1171,216,1080min (18.00h),-0.14775243605356958,0.14775243605356958,-0.18129676332083777,0.18129676332083777,115292
tratadores_e_intercambiadores_de_butano | AI-1224C,384,1920min (32.00h),0.1458505070245157,0.1458505070245157,0.11766505896149228,0.11766505896149228,118701
lab_carga_a_P201 | CARGA DE P-201 A/B NC-4,432,2160min (36.00h),0.14460627784347269,0.14460627784347269,0.13411058602681983,0.13411058602681983,56818
tratadores_e_intercambiadores_de_propano | TI-2429,42,210min (3.50h),-0.14354508803668045,0.14354508803668045,-0.09207139573955835,0.09207139573955835,118034
horno | FIC-1047-F-1-ISOBUTANO,108,540min (9.00h),-0.14160858315776859,0.14160858315776859,-0.06705497151239684,0.06705497151239684,72011
isostripper | PDI-1092,528,2640min (44.00h),-0.13870376567945414,0.13870376567945414,-0.1263285845129405,0.1263285845129405,117243
psh | PDI-4051,69,345min (5.75h),-0.13824167600713316,0.13824167600713316,0.03646101654814925,0.03646101654814925,117445
tratadores_e_intercambiadores_de_propano | TDI-2410,96,480min (8.00h),0.1372654417715615,0.1372654417715615,0.08878762932527198,0.08878762932527198,106808
reactor_de_alquilacion | FIC-1932,108,540min (9.00h),-0.13692908721359762,0.13692908721359762,0.04831652074511907,0.04831652074511907,116793
lab_isobutano_fresco_a_D02 | SUMA,72,360min (6.00h),0.13538493298457513,0.13538493298457513,-0.256930089775918,0.256930089775918,56785
tratamiento_de_efluentes | LI-1272,12,60min (1.00h),0.13433853287994446,0.13433853287994446,0.11066746524073222,0.11066746524073222,93453
tratamiento_de_efluentes | LI-1299,552,2760min (46.00h),-0.13339405864509862,0.13339405864509862,-0.04570993165450576,0.04570993165450576,118666
tratadores_e_intercambiadores_de_butano | TI-1945,0,0min (0.00h),-0.1323438935994236,0.1323438935994236,-0.1262701470141705,0.1262701470141705,118354
tratadores_e_intercambiadores_de_butano | TI-1945A,0,0min (0.00h),-0.1323438935994236,0.1323438935994236,-0.1262701470141705,0.1262701470141705,118354
regenerador_de_acido | LI-2702,312,1560min (26.00h),-0.13160046919068014,0.13160046919068014,-0.10703400968435296,0.10703400968435296,118736
tratadores_e_intercambiadores_de_propano | TI-2410B,30,150min (2.50h),-0.13120075631192654,0.13120075631192654,-0.08543353517386054,0.08543353517386054,117146
regenerador_de_acido | PI-2543,168,840min (14.00h),-0.13102702035317776,0.13102702035317776,-0.18141254697881945,0.18141254697881945,116843
lab_R-201 | EFLUENTE DE R-201 C-4=,7,35min (0.58h),0.1289625820063814,0.1289625820063814,0.14464327228749765,0.14464327228749765,56774
tratadores_e_intercambiadores_de_butano | TI-2134,42,210min (3.50h),-0.12145884437345414,0.12145884437345414,-0.052749326622635165,0.052749326622635165,117891
tratamiento_de_efluentes | FIC-1201,384,1920min (32.00h),-0.12124270483178394,0.12124270483178394,-0.4212340956992236,0.4212340956992236,40860
lab_isobutano_fresco_a_D02 | n-BUTANO,576,2880min (48.00h),0.11995040258758564,0.11995040258758564,0.33508127455847525,0.33508127455847525,56728
lab_R-202 | EFLUENTE DE R-202 C-4=,39,195min (3.25h),0.1198255970615541,0.1198255970615541,0.14860990699673635,0.14860990699673635,56774
isostripper | LIC-2311,576,2880min (48.00h),0.11912896203209605,0.11912896203209605,-0.13078132586946195,0.13078132586946195,116891
horno | AI-1512A,54,270min (4.50h),0.11909590259327164,0.11909590259327164,0.09637717040696807,0.09637717040696807,108269
reactor_de_alquilacion | FIC-1047,108,540min (9.00h),-0.11830791192359533,0.11830791192359533,-0.049829093552651936,0.049829093552651936,73089
tratadores_e_intercambiadores_de_butano | LI-1959,576,2880min (48.00h),0.11090113594090938,0.11090113594090938,-0.09060997164042067,0.09060997164042067,116732
tratamiento_de_efluentes | PI-1341,288,1440min (24.00h),0.10467034412409447,0.10467034412409447,0.22259363705209617,0.22259363705209617,40839
isostripper | PI-2542,5,25min (0.42h),-0.10170612840479502,0.10170612840479502,0.12760548961347362,0.12760548961347362,112671
despropanizadora_y_despojo | PI-2388,7,35min (0.58h),-0.09842836594547784,0.09842836594547784,-0.008077753464990635,0.008077753464990635,107368
tratamiento_de_efluentes | FI-1339,576,2880min (48.00h),-0.09835500025509482,0.09835500025509482,-0.06248101573110519,0.06248101573110519,114910
lab_R-201 | EFLUENTE DE R-201 IC-4,0,0min (0.00h),0.09384262130227501,0.09384262130227501,0.31985392984072136,0.31985392984072136,56774
tratamiento_de_efluentes | PI-1864,456,2280min (38.00h),-0.09323557713971146,0.09323557713971146,-0.19237523160734754,0.19237523160734754,112217
tratadores_e_intercambiadores_de_butano | LI-1214,12,60min (1.00h),-0.09086165383070778,0.09086165383070778,-0.2344744873584659,0.2344744873584659,116914
tratamiento_de_efluentes | PI-2546,432,2160min (36.00h),-0.09083245429119736,0.09083245429119736,-0.10188888222743578,0.10188888222743578,118217
despropanizadora_y_despojo | PI-2546,432,2160min (36.00h),-0.09082605159686527,0.09082605159686527,-0.10188744516722022,0.10188744516722022,118217
lab_carga_D03_a_E28 | BUTILENOS,132,660min (11.00h),0.0888788210998689,0.0888788210998689,0.17940755735951253,0.17940755735951253,55162
lab_isobutano_fresco_a_D02 | H-2S,504,2520min (42.00h),-0.08732556205685893,0.08732556205685893,-0.1209557578746006,0.1209557578746006,56674
lab_carga_D03_a_E28 | N-BUTANO,408,2040min (34.00h),0.08376890056992886,0.08376890056992886,0.14826738085504507,0.14826738085504507,55172
tratadores_e_intercambiadores_de_propano | TI-2411,576,2880min (48.00h),0.08289486552307439,0.08289486552307439,-0.02509845222209076,0.02509845222209076,117427
lab_R-201 | EFLUENTE DE R-201 IC-4=,156,780min (13.00h),0.0822148671087733,0.0822148671087733,-0.037250699788375155,0.037250699788375155,56774
despropanizadora_y_despojo | FI-1477,36,180min (3.00h),-0.08015577478382989,0.08015577478382989,-0.004102003605625474,0.004102003605625474,115791
horno | TI-1684,42,210min (3.50h),-0.07817598376364303,0.07817598376364303,-0.061297803324910305,0.061297803324910305,94428
despropanizadora_y_despojo | TI-2359,576,2880min (48.00h),0.07596636838182057,0.07596636838182057,0.07757143938358757,0.07757143938358757,118695
lab_isobutano_fresco_a_D02 | AZUFRE,576,2880min (48.00h),-0.07256239203414813,0.07256239203414813,0.002194146146948208,0.002194146146948208,56617
tratadores_e_intercambiadores_de_propano | FI-2423A,480,2400min (40.00h),-0.07085342107959308,0.07085342107959308,-0.17575589233988365,0.17575589233988365,115634
tratamiento_de_efluentes | LI-1833,0,0min (0.00h),0.06981600108065872,0.06981600108065872,-0.05300800668291771,0.05300800668291771,118333
lab_isobutano_reciclo | CARGA DE D-03A/B IC-4,0,0min (0.00h),0.06424285991018208,0.06424285991018208,0.3198356254621808,0.3198356254621808,55297
horno | poder-calorico,60,300min (5.00h),0.06405239595616898,0.06405239595616898,0.13776327247822176,0.13776327247822176,118231
lab_carga_D03_a_E28 | ISOBUTANO,0,0min (0.00h),0.06371404146098464,0.06371404146098464,0.318310210083333,0.318310210083333,55162
tratamiento_de_efluentes | LI-1842,360,1800min (30.00h),-0.0635875031055317,0.0635875031055317,-0.10428804325853092,0.10428804325853092,100227
lab_R-202 | EFLUENTE DE R-202 1C-4=,30,150min (2.50h),-0.0633973549592298,0.0633973549592298,-0.21392734296734656,0.21392734296734656,56774
despropanizadora_y_despojo | FIC-1145,528,2640min (44.00h),0.06302264477345482,0.06302264477345482,0.11815925764091312,0.11815925764091312,94263
lab_isobutano_reciclo | IC-4 DE RECICLO SUMA,480,2400min (40.00h),-0.061724279101352524,0.061724279101352524,0.031600528866657734,0.031600528866657734,55681
tratamiento_de_efluentes | FI-1294,312,1560min (26.00h),-0.06131743290402181,0.06131743290402181,-0.09492861582336211,0.09492861582336211,118944
reactor_de_alquilacion | AI-1912,192,960min (16.00h),-0.05974028776311424,0.05974028776311424,-0.10935779674724168,0.10935779674724168,118994
lab_R-202 | Relacion 2C-4=/1C-4=,0,0min (0.00h),0.058499799608240505,0.058499799608240505,0.24735928890858158,0.24735928890858158,56663
tratadores_e_intercambiadores_de_butano | TDI-1217,60,300min (5.00h),0.057871750624132384,0.057871750624132384,0.03804294694026539,0.03804294694026539,95173
