feature,best_lag_steps,best_lag_label,pearson,abs_pearson,spearman,abs_spearman,samples
horno | TI-2587A,108,540min (9.00h),-0.3362098247837268,0.3362098247837268,-0.19509261278207882,0.19509261278207882,116914
tratadores_e_intercambiadores_de_butano | FIC-1982,42,210min (3.50h),-0.3342680900485071,0.3342680900485071,-0.1865527674030263,0.1865527674030263,111390
debutanizadora_y_tratamiento_de_alquilato | LIC-2107,480,2400min (40.00h),-0.33187374529121105,0.33187374529121105,-0.046396537516715554,0.046396537516715554,115653
tratadores_e_intercambiadores_de_propano | LIC-2394,84,420min (7.00h),-0.33090069973967196,0.33090069973967196,-0.1336308048632861,0.1336308048632861,114384
regenerador_de_acido | TI-1179,132,660min (11.00h),-0.33082414422996015,0.33082414422996015,0.07093999998607003,0.07093999998607003,117136
lab_carga_D03_a_E28 | FI-1909_ACIDO_2,54,270min (4.50h),-0.3257994029992284,0.3257994029992284,-0.3920662612058017,0.3920662612058017,53554
reactor_de_alquilacion | TI-1358,69,345min (5.75h),-0.325493412195091,0.325493412195091,-0.14199703236372305,0.14199703236372305,118100
regenerador_de_acido | TI-1628,144,720min (12.00h),-0.32533480885903526,0.32533480885903526,-0.027327195393108617,0.027327195393108617,117870
despropanizadora_y_despojo | PIC-2350,264,1320min (22.00h),-0.323356910101967,0.323356910101967,-0.26663172147717684,0.26663172147717684,116717
despropanizadora_y_despojo | FI-1165,120,600min (10.00h),-0.3205173412931622,0.3205173412931622,0.005110836862265728,0.005110836862265728,106201
isostripper | TI-1109,120,600min (10.00h),-0.31856869893507167,0.31856869893507167,-0.20876518653168055,0.20876518653168055,118890
despropanizadora_y_despojo | FIC-2380,51,255min (4.25h),0.3184965508666165,0.3184965508666165,0.21703370695156002,0.21703370695156002,119203
tratadores_e_intercambiadores_de_butano | PI-1984,84,420min (7.00h),-0.31756437881531646,0.31756437881531646,-0.19972415273340943,0.19972415273340943,119198
isostripper | PI-1092A,108,540min (9.00h),-0.3164340910189997,0.3164340910189997,0.22009715357323292,0.22009715357323292,118773
lab_isobutano_reciclo | IC-4 DE RECICLO IC-4 Isobutano Reciclo %,312,1560min (26.00h),-0.3102842150071422,0.3102842150071422,-0.3024447157348794,0.3024447157348794,55681
isostripper | TIC-1091,24,120min (2.00h),-0.30976921506475785,0.30976921506475785,-0.12025346479180338,0.12025346479180338,110765
tratadores_e_intercambiadores_de_butano | LIC-2482,60,300min (5.00h),-0.308478184161697,0.308478184161697,-0.0543796009651699,0.0543796009651699,107638
tratamiento_de_efluentes | LI-1202,576,2880min (48.00h),0.3081700250391677,0.3081700250391677,0.4728567017118702,0.4728567017118702,40686
regenerador_de_acido | TIC-1168,120,600min (10.00h),-0.30698933669201367,0.30698933669201367,-0.09035171967118076,0.09035171967118076,118927
horno | FIC-1501A,96,480min (8.00h),-0.30345952829045136,0.30345952829045136,-0.12252158693231249,0.12252158693231249,117747
horno | PDI-1663,576,2880min (48.00h),-0.2994010766408571,0.2994010766408571,-0.27102692419536917,0.27102692419536917,95667
reactor_de_alquilacion | FI-2513,72,360min (6.00h),-0.29830423632571956,0.29830423632571956,0.0005438049642210431,0.0005438049642210431,118868
tratadores_e_intercambiadores_de_butano | PI-1219,84,420min (7.00h),-0.29659475063900864,0.29659475063900864,-0.13055840127260288,0.13055840127260288,119161
isostripper | LI-2314,120,600min (10.00h),-0.2931546018575223,0.2931546018575223,-0.07241503367203933,0.07241503367203933,117777
despropanizadora_y_despojo | FI-1485,432,2160min (36.00h),-0.2894062984618837,0.2894062984618837,-0.21261506382475404,0.21261506382475404,113309
isostripper | LI-1120,39,195min (3.25h),-0.2889927380345525,0.2889927380345525,-0.0007721944210877823,0.0007721944210877823,102429
isostripper | TI-1097,108,540min (9.00h),-0.286422840867303,0.286422840867303,0.19435755144751282,0.19435755144751282,119087
lab_carga_a_P201 | CARGA DE P-201 A/B C-3=,120,600min (10.00h),-0.2822589288411379,0.2822589288411379,-0.3841583556371867,0.3841583556371867,56818
regenerador_de_acido | FIC-1180,96,480min (8.00h),-0.28050336619270144,0.28050336619270144,-0.0885230033696334,0.0885230033696334,119074
despropanizadora_y_despojo | FI-1148,264,1320min (22.00h),-0.2789466414129039,0.2789466414129039,-0.12435906053137923,0.12435906053137923,57503
debutanizadora_y_tratamiento_de_alquilato | PI-2545,66,330min (5.50h),-0.2770992387202567,0.2770992387202567,-0.0262296738896073,0.0262296738896073,112078
debutanizadora_y_tratamiento_de_alquilato | FI-2623,108,540min (9.00h),-0.27335250198570715,0.27335250198570715,-0.07701721170003464,0.07701721170003464,109020
lab_carga_D03_a_E28 | FI-1057_ACIDO_1,84,420min (7.00h),-0.2693462284612819,0.2693462284612819,-0.19827719798709334,0.19827719798709334,55104
reactor_de_alquilacion | FIC-1933,96,480min (8.00h),-0.26802140208401876,0.26802140208401876,-0.08233839025169641,0.08233839025169641,116447
regenerador_de_acido | TI-1176,252,1260min (21.00h),-0.2679486710032654,0.2679486710032654,-0.10524055365331347,0.10524055365331347,117784
despropanizadora_y_despojo | TI-2333,336,1680min (28.00h),-0.26766004363883583,0.26766004363883583,-0.12169642217050533,0.12169642217050533,118704
tratadores_e_intercambiadores_de_propano | FIC-2424,504,2520min (42.00h),0.2665066940768055,0.2665066940768055,0.030268086628496546,0.030268086628496546,118287
debutanizadora_y_tratamiento_de_alquilato | TI-2125,84,420min (7.00h),-0.26643222703261,0.26643222703261,-0.06264922237744744,0.06264922237744744,116165
debutanizadora_y_tratamiento_de_alquilato | TI-2125.1,84,420min (7.00h),-0.26643222703261,0.26643222703261,-0.06264922237744744,0.06264922237744744,116165
psh | LI-4078,504,2520min (42.00h),0.2637477101638058,0.2637477101638058,0.08523842265852198,0.08523842265852198,56345
lab_carga_a_P201 | CARGA DE P-201 A/B AZUFRE TOTAL,312,1560min (26.00h),0.2627150436602947,0.2627150436602947,0.30873351249858827,0.30873351249858827,56000
lab_R-201 | CARGA DE P-201 A/B AZUFRE TOTAL,312,1560min (26.00h),0.2627150436602947,0.2627150436602947,0.30873351249858827,0.30873351249858827,56000
psh | TI-4158,36,180min (3.00h),-0.261932637866517,0.261932637866517,-0.13435994811259563,0.13435994811259563,116232
tratamiento_de_efluentes | FI-1288,384,1920min (32.00h),-0.2618013255353964,0.2618013255353964,0.05500373822273223,0.05500373822273223,118348
isostripper | FIC-2319,96,480min (8.00h),-0.25883168038423787,0.25883168038423787,0.10342533164956141,0.10342533164956141,106003
despropanizadora_y_despojo | FI-1484,72,360min (6.00h),-0.2573939026110614,0.2573939026110614,-0.10628476901807657,0.10628476901807657,58755
isostripper | FI-1450,576,2880min (48.00h),-0.25733442619465474,0.25733442619465474,-0.17699589106364794,0.17699589106364794,115012
psh | TI-4065,576,2880min (48.00h),-0.25554846430680445,0.25554846430680445,-0.0973659235658939,0.0973659235658939,115565
horno | FI-1737,252,1260min (21.00h),-0.2550930265702106,0.2550930265702106,-0.13382018645711494,0.13382018645711494,95634
reactor_de_alquilacion | TI-1907,42,210min (3.50h),-0.24508362527029046,0.24508362527029046,-0.14858945144365993,0.14858945144365993,117454
despropanizadora_y_despojo | PDI-2322,45,225min (3.75h),0.2439794266526516,0.2439794266526516,0.17794440544294074,0.17794440544294074,89211
reactor_de_alquilacion | LIC-1924,15,75min (1.25h),-0.24370531805265272,0.24370531805265272,-0.07002808582853531,0.07002808582853531,118200
lab_isobutano_reciclo | IC-4 DE RECICLO NC-4 N- butano ,432,2160min (36.00h),0.2409939218760336,0.2409939218760336,0.2343072402081425,0.2343072402081425,55681
tratadores_e_intercambiadores_de_butano | LIC-2478,84,420min (7.00h),-0.23917295414397488,0.23917295414397488,-0.056087986723834485,0.056087986723834485,110661
debutanizadora_y_tratamiento_de_alquilato | LIC-2130,180,900min (15.00h),-0.23710147470815793,0.23710147470815793,-0.11590664567312021,0.11590664567312021,110746
despropanizadora_y_despojo | TI-1582,264,1320min (22.00h),-0.23612849001278707,0.23612849001278707,0.0004280167095370011,0.0004280167095370011,117711
despropanizadora_y_despojo | F-12387,5,25min (0.42h),0.23265824142709857,0.23265824142709857,-0.06901687734258492,0.06901687734258492,116710
reactor_de_alquilacion | TI-1055,42,210min (3.50h),-0.23188214771638974,0.23188214771638974,-0.1193477743420867,0.1193477743420867,118237
isostripper | FI-1457,84,420min (7.00h),-0.23021975768291125,0.23021975768291125,-0.07450419741622012,0.07450419741622012,105207
psh | PDI-4041,54,270min (4.50h),-0.23017678868033303,0.23017678868033303,0.0030221791355534776,0.0030221791355534776,115502
isostripper | FI-1449,576,2880min (48.00h),-0.22821382371466103,0.22821382371466103,-0.1341487920225983,0.1341487920225983,108190
despropanizadora_y_despojo | TI-1149,120,600min (10.00h),-0.2277467140161412,0.2277467140161412,0.020181701753502083,0.020181701753502083,118044
tratamiento_de_efluentes | TI-1287,552,2760min (46.00h),-0.2241479138088037,0.2241479138088037,-0.01573755920922377,0.01573755920922377,118700
tratadores_e_intercambiadores_de_butano | TI-2142,57,285min (4.75h),-0.2231827799082179,0.2231827799082179,-0.06506114810706877,0.06506114810706877,113748
tratadores_e_intercambiadores_de_butano | TI-2143,57,285min (4.75h),-0.22071877445043714,0.22071877445043714,-0.09095042167394571,0.09095042167394571,110936
debutanizadora_y_tratamiento_de_alquilato | TI-1085,51,255min (4.25h),-0.22048365662107516,0.22048365662107516,0.07771949520346985,0.07771949520346985,117157
lab_isobutano_reciclo | FIC-1047_Isobutano 1,84,420min (7.00h),-0.21790691649647642,0.21790691649647642,-0.09227756223837562,0.09227756223837562,55606
tratadores_e_intercambiadores_de_butano | TI-1943,72,360min (6.00h),-0.21581498695660126,0.21581498695660126,-0.14188320509401833,0.14188320509401833,117856
regenerador_de_acido | LIC-2470,216,1080min (18.00h),-0.21512636207906316,0.21512636207906316,0.0004603121310869597,0.0004603121310869597,98624
regenerador_de_acido | TI-1072,204,1020min (17.00h),-0.21463528383479644,0.21463528383479644,-0.0648199665635615,0.0648199665635615,118898
isostripper | TI-1085,84,420min (7.00h),-0.21321256994482354,0.21321256994482354,0.09385352908899351,0.09385352908899351,118899
tratadores_e_intercambiadores_de_butano | TI-1306,39,195min (3.25h),-0.21140132916997872,0.21140132916997872,-0.0879390976199631,0.0879390976199631,117077
lab_carga_D03_a_E28 | FIC-1047_ISOBUTANO_1,96,480min (8.00h),-0.21048161661468928,0.21048161661468928,-0.08960544536471243,0.08960544536471243,55087
lab_isobutano_reciclo | FIC-1900_Isobutano 2,96,480min (8.00h),-0.2090877647394323,0.2090877647394323,-0.08529926441324903,0.08529926441324903,55582
despropanizadora_y_despojo | FI-1148BPD,0,0min (0.00h),-0.2082917059626738,0.2082917059626738,0.030472744439492005,0.030472744439492005,83209
despropanizadora_y_despojo | FIC-2318,204,1020min (17.00h),-0.20663781078236793,0.20663781078236793,-0.23910987649264318,0.23910987649264318,106111
isostripper | FIC-2318,204,1020min (17.00h),-0.20662324332299964,0.20662324332299964,-0.23914521714157028,0.23914521714157028,106112
reactor_de_alquilacion | TI-1051,36,180min (3.00h),-0.20524983746639852,0.20524983746639852,-0.11340558889178332,0.11340558889178332,118270
lab_carga_D03_a_E28 | FIC-1900_ISOBUTANO_2,96,480min (8.00h),-0.20141284132579923,0.20141284132579923,-0.08142576419531501,0.08142576419531501,55063
regenerador_de_acido | TI-1073,288,1440min (24.00h),-0.1920951936899027,0.1920951936899027,-0.04029032026039836,0.04029032026039836,95851
tratadores_e_intercambiadores_de_butano | TI-1736,10,50min (0.83h),-0.19155212667868793,0.19155212667868793,-0.2790042008320576,0.2790042008320576,118060
lab_carga_a_P201 | CARGA DE P-201 A/B IC-4,0,0min (0.00h),0.19023044321790425,0.19023044321790425,0.36308877804124684,0.36308877804124684,56818
tratadores_e_intercambiadores_de_butano | TI-1648,42,210min (3.50h),-0.18718936257212093,0.18718936257212093,-0.09533102608318128,0.09533102608318128,117903
despropanizadora_y_despojo | PDI-2345,576,2880min (48.00h),0.18687702823407956,0.18687702823407956,0.22978245548271437,0.22978245548271437,80728
isostripper | FI-1456,96,480min (8.00h),-0.18664113594420675,0.18664113594420675,-0.05158763115205093,0.05158763115205093,118509
psh | TI-4085,84,420min (7.00h),-0.18588954414265946,0.18588954414265946,0.05175348252668786,0.05175348252668786,115618
horno | PIC-1507A,30,150min (2.50h),-0.18503599441111318,0.18503599441111318,-0.034466618305210486,0.034466618305210486,118090
horno | PIC-1507B,30,150min (2.50h),-0.18499399609993367,0.18499399609993367,-0.03438616586624643,0.03438616586624643,118123
tratadores_e_intercambiadores_de_butano | TI-1305,24,120min (2.00h),-0.1811266780291891,0.1811266780291891,-0.10122812040424892,0.10122812040424892,118167
isostripper | TI-1096,120,600min (10.00h),-0.1793337935785658,0.1793337935785658,0.24764244583542508,0.24764244583542508,118264
debutanizadora_y_tratamiento_de_alquilato | FIC-2120,39,195min (3.25h),-0.1784527897076604,0.1784527897076604,0.01160167074377106,0.01160167074377106,116674
regenerador_de_acido | PI-2544,576,2880min (48.00h),-0.17820636479153903,0.17820636479153903,-0.3139313176590406,0.3139313176590406,106834
tratadores_e_intercambiadores_de_butano | FIC-2120,39,195min (3.25h),-0.17501901990562624,0.17501901990562624,0.018904273074436925,0.018904273074436925,118486
tratadores_e_intercambiadores_de_propano | FI-2423B,96,480min (8.00h),-0.1740542032262762,0.1740542032262762,-0.05195379687229237,0.05195379687229237,118385
psh | FIC-4059,156,780min (13.00h),-0.17381997768087884,0.17381997768087884,0.13926364563034008,0.13926364563034008,117363
isostripper | TI-1116,1,5min (0.08h),-0.17324956143170678,0.17324956143170678,-0.039655985482812434,0.039655985482812434,119415
debutanizadora_y_tratamiento_de_alquilato | FIC-2112,96,480min (8.00h),-0.17275321140739291,0.17275321140739291,0.0012929353019574756,0.0012929353019574756,117000
tratadores_e_intercambiadores_de_butano | TI-1217A,5,25min (0.42h),-0.16597445422752372,0.16597445422752372,-0.0850319182125858,0.0850319182125858,118116
lab_R-201 | EFLUENTE R-201 NC-4,168,840min (14.00h),0.16364659739694745,0.16364659739694745,0.0823735777872111,0.0823735777872111,56774
tratadores_e_intercambiadores_de_butano | TI-2141,69,345min (5.75h),-0.16140235537407027,0.16140235537407027,-0.10369710183852723,0.10369710183852723,118908
isostripper | PIC-1111,480,2400min (40.00h),0.16130630697049161,0.16130630697049161,0.41760305213840904,0.41760305213840904,78519
lab_carga_a_P201 | Olefinas total,480,2400min (40.00h),-0.1591067230863938,0.1591067230863938,-0.19816475115911583,0.19816475115911583,56818
despropanizadora_y_despojo | LIC-2358,312,1560min (26.00h),-0.15487101491197738,0.15487101491197738,-0.18427377325865485,0.18427377325865485,108977
lab_R-202 | EFLUENTE DE R-202 NC-4,264,1320min (22.00h),0.15271714819325624,0.15271714819325624,0.11599952662195544,0.11599952662195544,56774
regenerador_de_acido | TI-2540,576,2880min (48.00h),-0.15215847936277693,0.15215847936277693,-0.04924613960978804,0.04924613960978804,118673
tratamiento_de_efluentes | TI-2540,576,2880min (48.00h),-0.15209422414571902,0.15209422414571902,-0.04923563553336693,0.04923563553336693,118673
lab_carga_a_P201 | CARGA DE P-201 A/B C-4=,9,45min (0.75h),0.15191186820343971,0.15191186820343971,0.19043985375896808,0.19043985375896808,56818
tratamiento_de_efluentes | LI-1285,480,2400min (40.00h),-0.15009482590484405,0.15009482590484405,-0.19817156454868895,0.19817156454868895,118775
tratadores_e_intercambiadores_de_propano | TI-2410A,39,195min (3.25h),-0.14976350255893933,0.14976350255893933,-0.11274809165367423,0.11274809165367423,117159
despropanizadora_y_despojo | LIC-2355,408,2040min (34.00h),-0.1470477581604213,0.1470477581604213,-0.19172424286638728,0.19172424286638728,76051
tratamiento_de_efluentes | PI-1837,54,270min (4.50h),0.14684465885235648,0.14684465885235648,-0.013948389307554477,0.013948389307554477,99784
reactor_de_alquilacion | TI-1911,42,210min (3.50h),-0.14623700486496974,0.14623700486496974,-0.10594311654966879,0.10594311654966879,117218
psh | TI-4062,36,180min (3.00h),-0.1457817898431981,0.1457817898431981,-0.09864669135417066,0.09864669135417066,111032
reactor_de_alquilacion | TI-1927,39,195min (3.25h),-0.14562272873756774,0.14562272873756774,-0.09753207706466448,0.09753207706466448,116022
tratamiento_de_efluentes | PI-1846,18,90min (1.50h),0.14545863480149773,0.14545863480149773,0.09905549376703188,0.09905549376703188,108276
tratadores_e_intercambiadores_de_butano | FIC-1312,72,360min (6.00h),-0.145338730364964,0.145338730364964,0.13314390289864367,0.13314390289864367,119039
tratadores_e_intercambiadores_de_butano | TI-1731,84,420min (7.00h),-0.14509811080934085,0.14509811080934085,0.040624579092426345,0.040624579092426345,117919
regenerador_de_acido | FIC-1171,204,1020min (17.00h),-0.14463043181293486,0.14463043181293486,-0.1742373994454831,0.1742373994454831,115304
lab_carga_a_P201 | CARGA DE P-201 A/B C-3,0,0min (0.00h),-0.14304196076779419,0.14304196076779419,-0.36030652673257013,0.36030652673257013,56818
tratadores_e_intercambiadores_de_butano | AI-1224C,384,1920min (32.00h),0.142782086774402,0.142782086774402,0.12148660837690771,0.12148660837690771,118701
tratadores_e_intercambiadores_de_propano | TI-2429,27,135min (2.25h),-0.14068637438237513,0.14068637438237513,-0.08690831145752931,0.08690831145752931,118041
lab_carga_a_P201 | CARGA DE P-201 A/B NC-4,432,2160min (36.00h),0.14020838326691248,0.14020838326691248,0.12909181055760152,0.12909181055760152,56818
horno | FIC-1047-F-1-ISOBUTANO,96,480min (8.00h),-0.1400996650508737,0.1400996650508737,-0.06897131280940295,0.06897131280940295,72008
isostripper | PDI-1092,528,2640min (44.00h),-0.13545261931814132,0.13545261931814132,-0.11970739509075662,0.11970739509075662,117243
psh | PDI-4051,69,345min (5.75h),-0.13515340499562087,0.13515340499562087,0.043675650704579974,0.043675650704579974,117445
reactor_de_alquilacion | FIC-1932,108,540min (9.00h),-0.1341271253408241,0.1341271253408241,0.04980531499900859,0.04980531499900859,116793
lab_isobutano_fresco_a_D02 | SUMA,63,315min (5.25h),0.13327866095809007,0.13327866095809007,-0.2522973539171633,0.2522973539171633,56785
tratadores_e_intercambiadores_de_propano | TDI-2410,84,420min (7.00h),0.13310537502925074,0.13310537502925074,0.09351554943472032,0.09351554943472032,106813
tratamiento_de_efluentes | LI-1272,8,40min (0.67h),0.13128028658191815,0.13128028658191815,0.11103438920002949,0.11103438920002949,93466
tratamiento_de_efluentes | LI-1299,528,2640min (44.00h),-0.13009804666159974,0.13009804666159974,-0.04183939373594221,0.04183939373594221,118685
regenerador_de_acido | LI-2702,312,1560min (26.00h),-0.12910295649291387,0.12910295649291387,-0.1019523952398916,0.1019523952398916,118736
tratadores_e_intercambiadores_de_propano | TI-2410B,27,135min (2.25h),-0.12866665111535788,0.12866665111535788,-0.08413684416820925,0.08413684416820925,117149
regenerador_de_acido | PI-2543,156,780min (13.00h),-0.12863809710147858,0.12863809710147858,-0.1801488495468016,0.1801488495468016,116857
tratadores_e_intercambiadores_de_butano | TI-1945,0,0min (0.00h),-0.1282230912134212,0.1282230912134212,-0.12377338745312619,0.12377338745312619,118354
tratadores_e_intercambiadores_de_butano | TI-1945A,0,0min (0.00h),-0.1282230912134212,0.1282230912134212,-0.12377338745312619,0.12377338745312619,118354
lab_R-201 | EFLUENTE DE R-201 C-4=,0,0min (0.00h),0.1259349283244535,0.1259349283244535,0.14207645618651524,0.14207645618651524,56774
tratadores_e_intercambiadores_de_butano | TI-2134,36,180min (3.00h),-0.11995843234208504,0.11995843234208504,-0.04725240811421516,0.04725240811421516,117893
isostripper | LIC-2311,576,2880min (48.00h),0.11885256631461055,0.11885256631461055,-0.12794490247006338,0.12794490247006338,116891
tratamiento_de_efluentes | FIC-1201,360,1800min (30.00h),-0.11867303703909786,0.11867303703909786,-0.4133433834858455,0.4133433834858455,40884
lab_isobutano_fresco_a_D02 | n-BUTANO,576,2880min (48.00h),0.11862737936654193,0.11862737936654193,0.3294908263329238,0.3294908263329238,56728
lab_R-202 | EFLUENTE DE R-202 C-4=,33,165min (2.75h),0.11757435651536642,0.11757435651536642,0.1441983482294909,0.1441983482294909,56774
reactor_de_alquilacion | FIC-1047,96,480min (8.00h),-0.11659477674859559,0.11659477674859559,-0.05156435774359329,0.05156435774359329,73098
horno | AI-1512A,45,225min (3.75h),0.11625515294303145,0.11625515294303145,0.09221060299305676,0.09221060299305676,108286
tratadores_e_intercambiadores_de_butano | LI-1959,576,2880min (48.00h),0.11007466495311334,0.11007466495311334,-0.08584327653612502,0.08584327653612502,116732
tratamiento_de_efluentes | PI-1341,276,1380min (23.00h),0.10231340503018252,0.10231340503018252,0.22347764303440462,0.22347764303440462,40847
isostripper | PI-2542,0,0min (0.00h),-0.09894742773427999,0.09894742773427999,0.13304085156954795,0.13304085156954795,112751
tratamiento_de_efluentes | FI-1339,576,2880min (48.00h),-0.09727702910242451,0.09727702910242451,-0.055879168025831816,0.055879168025831816,114910
despropanizadora_y_despojo | PI-2388,0,0min (0.00h),-0.09630843957713098,0.09630843957713098,-0.005907980262612909,0.005907980262612909,107422
tratamiento_de_efluentes | PI-1864,456,2280min (38.00h),-0.09036156871112293,0.09036156871112293,-0.1846972984861514,0.1846972984861514,112217
tratamiento_de_efluentes | PI-2546,432,2160min (36.00h),-0.08999226880390702,0.08999226880390702,-0.10480082736649098,0.10480082736649098,118217
despropanizadora_y_despojo | PI-2546,432,2160min (36.00h),-0.08998611067633422,0.08998611067633422,-0.10480064633105875,0.10480064633105875,118217
tratadores_e_intercambiadores_de_butano | LI-1214,8,40min (0.67h),-0.08985065984883776,0.08985065984883776,-0.22104416009265945,0.22104416009265945,116937
lab_R-201 | EFLUENTE DE R-201 IC-4,0,0min (0.00h),0.08809991216432361,0.08809991216432361,0.30699917644522584,0.30699917644522584,56774
lab_carga_D03_a_E28 | BUTILENOS,132,660min (11.00h),0.08657711685641807,0.08657711685641807,0.17567158572112815,0.17567158572112815,55162
lab_isobutano_fresco_a_D02 | H-2S,480,2400min (40.00h),-0.08508384770530023,0.08508384770530023,-0.11568797728992948,0.11568797728992948,56674
tratadores_e_intercambiadores_de_propano | TI-2411,576,2880min (48.00h),0.0828994820561324,0.0828994820561324,-0.026476904736019383,0.026476904736019383,117427
lab_carga_D03_a_E28 | N-BUTANO,408,2040min (34.00h),0.08184657374799177,0.08184657374799177,0.14603045623826014,0.14603045623826014,55172
despropanizadora_y_despojo | TI-2359,576,2880min (48.00h),0.08150168464649254,0.08150168464649254,0.07914424453257704,0.07914424453257704,118695
