feature,best_lag_steps,best_lag_label,pearson,abs_pearson,spearman,abs_spearman,samples,mutual_information,transfer_entropy,importance_mean,pearson_score,spearman_score,mi_score,te_score,rf_score,consensus_score
tratadores_e_intercambiadores_de_butano | AI-1224B,0,0min (0.00h),-0.8053571087171038,0.8053571087171038,-0.8588792128854029,0.8588792128854029,119456,3.930344484738495,0.07609469688761494,1.836008858327107,1.0,1.0,1.0,0.36975182359072173,1.0,0.9054627735386084
psh | TI-4135,48,240min (4.00h),-0.46941035838811374,0.46941035838811374,-0.18221447133437843,0.18221447133437843,116246,0.3157771005964465,,,0.5784621398333383,0.21176096606847747,0.08034336476677989,0.0,0.02420056434126566,0.19849849390727858
reactor_de_alquilacion | FIC-1059C,51,255min (4.25h),-0.4545767554183822,0.4545767554183822,-0.2982724371227013,0.2982724371227013,118015,,,,0.5598492934572414,0.34695556572111363,0.0,0.0,0.02420056434126566,0.1980557993077938
lab_isobutano_fresco_a_D02 | ISOBUTANO,552,2760min (46.00h),-0.36779866705612063,0.36779866705612063,-0.44035737526198804,0.44035737526198804,56752,,,,0.4509622462041917,0.5124686883916056,0.0,0.0,0.02420056434126566,0.19566100589510518
isostripper | FI-2315,120,600min (10.00h),-0.4553695140524392,0.4553695140524392,-0.27800610314289537,0.27800610314289537,115041,,,,0.5608440278248213,0.32334754458946846,0.0,0.0,0.02420056434126566,0.194763279729942
tratadores_e_intercambiadores_de_propano | TI-2401,96,480min (8.00h),-0.43536282004429405,0.43536282004429405,-0.3037859591184201,0.3037859591184201,119004,,,,0.5357401118829533,0.3533782045621798,0.0,0.0,0.02420056434126566,0.1929918997403817
lab_carga_D03_a_E28 | FIC-1059C-OLEFINAS-1,45,225min (3.75h),-0.3993588656147744,0.3993588656147744,-0.36160185900040803,0.36160185900040803,55123,,,,0.49056322032828,0.4207272864197622,0.0,0.0,0.02420056434126566,0.19180003913035074
reactor_de_alquilacion | PI-1921,108,540min (9.00h),-0.46146845974136724,0.46146845974136724,-0.1546492936399614,0.1546492936399614,119106,0.31964407238593395,,,0.5684968374217759,0.1796506052032223,0.08132724081237919,0.0,0.02420056434126566,0.19138738938371955
isostripper | PIC-1921,108,540min (9.00h),-0.46146845974136724,0.46146845974136724,-0.1546492936399614,0.1546492936399614,119106,0.31964407238593395,,,0.5684968374217759,0.1796506052032223,0.08132724081237919,0.0,0.02420056434126566,0.19138738938371955
lab_isobutano_reciclo | FIC-1059C Olefinas 1,48,240min (4.00h),-0.39517783113435534,0.39517783113435534,-0.354385741684998,0.354385741684998,55642,,,,0.4853169593466425,0.4123213137243363,0.0,0.0,0.02420056434126566,0.18922757798062748
tratadores_e_intercambiadores_de_butano | PIC-1218,9,45min (0.75h),-0.4035519127961064,0.4035519127961064,-0.3260890283386384,0.3260890283386384,12119,,,,0.4958245545565933,0.3793587953279351,0.0,0.0,0.02420056434126566,0.186910099023655
horno | PI-1659B,96,480min (8.00h),-0.4943875722957389,0.4943875722957389,-0.07266807629669093,0.07266807629669093,94749,0.18501893740065167,0.013311255921031058,-0.028201572265026023,0.6098029439733827,0.0841516208597076,0.047074483704692846,0.06468073798037693,0.00921203191883736,0.18649349454000627
lab_isobutano_fresco_a_D02 | FLUJO ISOBUTANO FRESCO,51,255min (4.25h),-0.390430312749848,0.390430312749848,-0.34476638715218333,0.34476638715218333,56785,,,,0.47935988805797164,0.40111583742508256,0.0,0.0,0.02420056434126566,0.1860574887135717
psh | PIC-4080,576,2880min (48.00h),-0.46105256092431296,0.46105256092431296,-0.15599498104089468,0.15599498104089468,117421,0.20823689953682045,,,0.5679749776412744,0.18121818109679422,0.05298184430026506,0.0,0.02420056434126566,0.18582298152020715
psh | TI-4043C,60,300min (5.00h),-0.4640520345932366,0.4640520345932366,-0.08739445438698738,0.08739445438698738,115335,0.4249016968989574,,,0.5717386446831079,0.10130621060912828,0.10810800390369044,0.0,0.02420056434126566,0.1858023346282007
tratadores_e_intercambiadores_de_propano | TI-2403,54,270min (4.50h),-0.44329434796187683,0.44329434796187683,-0.2465499479982809,0.2465499479982809,119108,,,,0.545692401354293,0.2867046285043819,0.0,0.0,0.02420056434126566,0.18547893569954693
debutanizadora_y_tratamiento_de_alquilato | TI-2101,120,600min (10.00h),-0.422131362631725,0.422131362631725,-0.2791526276693996,0.2791526276693996,116119,,,,0.5191375990170941,0.3246831179238777,0.0,0.0,0.02420056434126566,0.1845370085281716
tratamiento_de_efluentes | LI-1202,576,2880min (48.00h),0.3081700250391677,0.3081700250391677,0.4728567017118702,0.4728567017118702,40686,,,,0.3761416678361765,0.5503267828233644,0.0,0.0,0.02420056434126566,0.18263457546786518
horno | FI-1903A-F-2-OLEFINAS,60,300min (5.00h),-0.3906206594866072,0.3906206594866072,-0.3198073978878417,0.3198073978878417,117150,,,,0.4795987305412657,0.3720413957147952,0.0,0.0,0.02420056434126566,0.18175603307785212
horno | PI-1659A,108,540min (9.00h),-0.4906548811819581,0.4906548811819581,-0.0025675590111316586,0.0025675590111316586,95654,0.2180125059393605,0.017465867582105946,0.0012754315303161873,0.6051192534086567,0.002492328406233989,0.055469057937771564,0.08486841597668345,0.024878428917931093,0.18169734382663888
