feature,best_lag_steps,best_lag_label,pearson,abs_pearson,spearman,abs_spearman,samples
horno | AI-1512A,576,2880min (48.00h),-0.1091104855151736,0.1091104855151736,-0.11348597299235026,0.11348597299235026,108367
despropanizadora_y_despojo | PDI-2345,504,2520min (42.00h),-0.10586235360845853,0.10586235360845853,-0.17804333855527876,0.17804333855527876,80808
tratamiento_de_efluentes | LI-1272,8,40min (0.67h),-0.1058414042740131,0.1058414042740131,-0.1493772765268811,0.1493772765268811,93616
tratamiento_de_efluentes | PI-1846,168,840min (14.00h),-0.10085331038749334,0.10085331038749334,-0.04979981046344257,0.04979981046344257,108263
lab_carga_D03_a_E28 | N-BUTANO,576,2880min (48.00h),-0.09587213582213196,0.09587213582213196,-0.1537861071173731,0.1537861071173731,55132
tratamiento_de_efluentes | TI-1308,63,315min (5.25h),-0.09554714562755962,0.09554714562755962,-0.01016946631111386,0.01016946631111386,41181
regenerador_de_acido | LI-2702,576,2880min (48.00h),0.09398434477499823,0.09398434477499823,0.08490167702485674,0.08490167702485674,118657
tratamiento_de_efluentes | FIC-1201,36,180min (3.00h),0.0932328520040079,0.0932328520040079,0.37266718019598305,0.37266718019598305,41205
tratadores_e_intercambiadores_de_propano | TI-2411,30,150min (2.50h),0.09195624640382537,0.09195624640382537,0.1921390892530776,0.1921390892530776,118168
lab_carga_D03_a_E28 | BUTILENOS,120,600min (10.00h),-0.08929020111392896,0.08929020111392896,-0.1846448632477074,0.1846448632477074,55179
tratamiento_de_efluentes | LI-1842,0,0min (0.00h),-0.08834150040008101,0.08834150040008101,-0.01241833645368479,0.01241833645368479,100574
despropanizadora_y_despojo | PI-2388,0,0min (0.00h),0.08729038960825161,0.08729038960825161,0.04407427221221331,0.04407427221221331,107595
tratamiento_de_efluentes | LI-1851,432,2160min (36.00h),-0.08706921569706766,0.08706921569706766,-0.0002688395083164261,0.0002688395083164261,109514
horno | TI-1684,36,180min (3.00h),0.08540174524037453,0.08540174524037453,0.06299408666797031,0.06299408666797031,94597
tratamiento_de_efluentes | LI-1285,456,2280min (38.00h),0.08431926745133816,0.08431926745133816,0.13907505617918706,0.13907505617918706,118980
despropanizadora_y_despojo | LIC-2355,0,0min (0.00h),-0.08276290852103535,0.08276290852103535,0.12113374698038952,0.12113374698038952,76703
tratadores_e_intercambiadores_de_butano | LI-1214,0,0min (0.00h),0.08038684899731134,0.08038684899731134,0.2067151225600908,0.2067151225600908,117210
lab_R-201 | EFLUENTE DE R-201 IC-4=,156,780min (13.00h),-0.07950505360328404,0.07950505360328404,0.01325549602137527,0.01325549602137527,56791
lab_isobutano_fresco_a_D02 | H-2S,480,2400min (40.00h),0.0787166368082884,0.0787166368082884,0.11507416228992239,0.11507416228992239,56691
lab_R-201 | EFLUENTE DE R-201 IC-4,552,2760min (46.00h),-0.07824956396102141,0.07824956396102141,-0.23134504980172574,0.23134504980172574,56758
tratadores_e_intercambiadores_de_propano | FI-2423A,264,1320min (22.00h),0.07581357103238572,0.07581357103238572,0.09663014808960316,0.09663014808960316,116034
lab_isobutano_fresco_a_D02 | AZUFRE,576,2880min (48.00h),0.0689857055688138,0.0689857055688138,0.034735673843800406,0.034735673843800406,56634
isostripper | LIC-2311,576,2880min (48.00h),-0.06880547352288463,0.06880547352288463,0.10921557983858142,0.10921557983858142,117072
despropanizadora_y_despojo | TI-2359,576,2880min (48.00h),-0.06848196423581883,0.06848196423581883,-0.048337470062442975,0.048337470062442975,118876
tratamiento_de_efluentes | FI-1339,576,2880min (48.00h),0.06837143536630301,0.06837143536630301,0.028299566001975775,0.028299566001975775,115088
lab_R-202 | EFLUENTE DE R-202 1C-4=,15,75min (1.25h),0.0670260891650406,0.0670260891650406,0.19851439284896819,0.19851439284896819,56791
lab_isobutano_reciclo | CARGA DE D-03A/B IC-4,0,0min (0.00h),-0.06492902981903463,0.06492902981903463,-0.32407232785702333,0.32407232785702333,55314
lab_carga_D03_a_E28 | ISOBUTANO,0,0min (0.00h),-0.0644493059108459,0.0644493059108459,-0.3226332495833828,0.3226332495833828,55179
isostripper | TI-2316,384,1920min (32.00h),-0.06442162000138153,0.06442162000138153,-0.04774444143281454,0.04774444143281454,119080
reactor_de_alquilacion | AI-1912,456,2280min (38.00h),0.06105010063188181,0.06105010063188181,0.06353343279649305,0.06353343279649305,118911
lab_isobutano_reciclo | IC-4 DE RECICLO SUMA,30,150min (2.50h),0.05714180610258816,0.05714180610258816,-0.004547060671781986,0.004547060671781986,55698
regenerador_de_acido | FI-1170,228,1140min (19.00h),0.05579382203520394,0.05579382203520394,-0.015130522138285595,0.015130522138285595,98551
