feature,best_lag_steps,best_lag_label,pearson,abs_pearson,spearman,abs_spearman,samples
lab_carga_D03_a_E28 | FIC-1903C_OLEFINAS_2,60,300min (5.00h),0.4298670959329989,0.4298670959329989,0.3669799796802139,0.3669799796802139,54974
debutanizadora_y_tratamiento_de_alquilato | FIC-2112,84,420min (7.00h),0.4296878514876897,0.4296878514876897,0.15823619400134606,0.15823619400134606,117173
tratadores_e_intercambiadores_de_butano | FIC-2121,6,30min (0.50h),0.4265385757077389,0.4265385757077389,0.39683625913428777,0.39683625913428777,118745
isostripper | LI-1120,45,225min (3.75h),0.4251033722650144,0.4251033722650144,0.11843753692846633,0.11843753692846633,102608
lab_isobutano_reciclo | FIC-1903C-Olefinas 2,60,300min (5.00h),0.42455494378024683,0.42455494378024683,0.37253459774680686,0.37253459774680686,55493
debutanizadora_y_tratamiento_de_alquilato | FI-2623,108,540min (9.00h),0.4217494101500929,0.4217494101500929,0.20311777773181225,0.20311777773181225,109201
horno | FIC-1666,96,480min (8.00h),0.4170366387129162,0.4170366387129162,0.21115212860845536,0.21115212860845536,95696
horno | FI-1666A,96,480min (8.00h),0.41669783045059394,0.41669783045059394,0.20872139348524293,0.20872139348524293,95778
tratadores_e_intercambiadores_de_butano | LIC-2482,54,270min (4.50h),0.4025573086307538,0.4025573086307538,0.12764396072666886,0.12764396072666886,107803
isostripper | FI-1457,63,315min (5.25h),0.39814100844186245,0.39814100844186245,0.1852114738837202,0.1852114738837202,105412
regenerador_de_acido | TI-1176,252,1260min (21.00h),0.3965149489863073,0.3965149489863073,0.17898232161818128,0.17898232161818128,117965
isostripper | LI-2314,96,480min (8.00h),0.39605484172829986,0.39605484172829986,0.12512441945829286,0.12512441945829286,117988
psh | LIC-4069,576,2880min (48.00h),0.3944198133975816,0.3944198133975816,0.05874955221490582,0.05874955221490582,117516
despropanizadora_y_despojo | LIC-1152,552,2760min (46.00h),0.38943459265907066,0.38943459265907066,0.13847203567741115,0.13847203567741115,116481
psh | TI-4158,42,210min (3.50h),0.3879839113604905,0.3879839113604905,0.25375574722541716,0.25375574722541716,116420
despropanizadora_y_despojo | FI-1484,0,0min (0.00h),0.3833314421775095,0.3833314421775095,0.21106364595010033,0.21106364595010033,59084
horno | PI-1658,552,2760min (46.00h),0.3831430540871046,0.3831430540871046,-0.06314501358756058,0.06314501358756058,95832
despropanizadora_y_despojo | TIC-2323,96,480min (8.00h),0.3795542626375537,0.3795542626375537,0.1225458940581393,0.1225458940581393,108017
isostripper | TI-1096,1,5min (0.08h),0.3778648061844987,0.3778648061844987,-0.15494110746371462,0.15494110746371462,118715
lab_carga_D03_a_E28 | FIC-1059C-OLEFINAS-1,54,270min (4.50h),0.37622253783223664,0.37622253783223664,0.2900745107586758,0.2900745107586758,55140
debutanizadora_y_tratamiento_de_alquilato | TI-1085,45,225min (3.75h),0.3755717323742851,0.3755717323742851,0.03729619420188353,0.03729619420188353,117338
